Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-08-20,0.06511788358750936,0.06511788358750936,0.06457975506782532,0.06457975506782532,20764800.0,0.0,0.0
1986-08-21,0.06457975506782532,0.0656560121071934,0.06457975506782532,0.06457975506782532,49536000.0,0.0,0.0
1986-08-22,0.06457976093661312,0.06511788950520045,0.06242662770424466,0.06350350379943848,5760000.0,0.0,0.0
1986-08-25,0.06350350379943848,0.06350350379943848,0.06242662770424466,0.06350350379943848,2419200.0,0.0,0.0
1986-08-26,0.06350349173039815,0.06350349173039815,0.06296536326408386,0.06296536326408386,10857600.0,0.0,0.0
1986-08-27,0.06296536326408386,0.06350349173039815,0.06242661583986803,0.06296536326408386,9532800.0,0.0,0.0
1986-08-28,0.06296536326408386,0.06350349173039815,0.06296536326408386,0.06296536326408386,3427200.0,0.0,0.0
1986-08-29,0.0629653840286209,0.06350351267239766,0.060274121851631425,0.06135037913918495,25430400.0,0.0,0.0
1986-09-01,0.06215787856834537,0.062426942890233754,0.059601456995608405,0.060543183237314224,15321600.0,0.0,0.0
1986-09-02,0.061350373108069844,0.061350373108069844,0.058928792139585386,0.0597359873354435,5212800.0,0.0,0.0
1986-09-03,0.05919786777886375,0.05919786777886375,0.05650722441386247,0.058121610432863235,18316800.0,0.0,0.0
1986-09-04,0.05919784504198223,0.06296536326408386,0.05919784504198223,0.06296536326408386,39427200.0,0.0,0.0
1986-09-05,0.06296537111954105,0.06565601378679276,0.06242662362811196,0.06565601378679276,26352000.0,0.0,0.0
1986-09-08,0.06565601671000888,0.06619414526741842,0.06511788815259933,0.06511788815259933,9619200.0,0.0,0.0
1986-09-09,0.06511789706010654,0.0678085402152086,0.06511789706010654,0.06619415432214737,37526400.0,0.0,0.0
1986-09-10,0.06619414526741842,0.06673227382482796,0.06511788815259933,0.06511788815259933,10886400.0,0.0,0.0
1986-09-11,0.0651179234121945,0.06565605226098627,0.06242666020989419,0.06242666020989418,35654400.0,0.0,0.0
1986-09-12,0.06242663569203162,0.06296538328757344,0.06081224977970123,0.06081224977970123,24451200.0,0.0,0.0
1986-09-15,0.06081224387765575,0.06188850104808807,0.05973598670722343,0.061888501048088074,22492800.0,0.0,0.0
1986-09-16,0.06188850104808807,0.062426629633304226,0.06081224387765575,0.061888501048088074,5184000.0,0.0,0.0
1986-09-17,0.06188849913565734,0.06457976093661312,0.06135037056707002,0.06350350379943848,8035200.0,0.0,0.0
1986-09-18,0.0635035156656515,0.06511790167307628,0.0635035156656515,0.06404164433479309,5356800.0,0.0,0.0
1986-09-19,0.06404164433479309,0.06457977300393469,0.0635035156656515,0.06404164433479309,2505600.0,0.0,0.0
1986-09-22,0.0640416323680258,0.0640416323680258,0.06350350379943848,0.06350350379943848,4492800.0,0.0,0.0
1986-09-23,0.06350349802845724,0.06511788358750936,0.06350349802845724,0.06457975506782532,5961600.0,0.0,0.0
1986-09-24,0.0645797269325276,0.0645797269325276,0.06350347036204969,0.0637725368142128,4780800.0,0.0,0.0
1986-09-25,0.06377260359976111,0.06404166571461095,0.06242666020989419,0.06242666020989418,5155200.0,0.0,0.0
1986-09-26,0.06242666020989419,0.06296540801702741,0.061888531361102415,0.06242666020989418,2332800.0,0.0,0.0
1986-09-29,0.06242663569203162,0.06242663569203162,0.06081224977970123,0.06081224977970123,6192000.0,0.0,0.0
1986-09-30,0.06081224977970123,0.061888507054588156,0.06081224977970123,0.06081224977970123,5184000.0,0.0,0.0
1986-10-01,0.06081224905121458,0.06188850631320872,0.059197863158223375,0.060274120420217514,32428800.0,0.0,0.0
1986-10-02,0.060274120420217514,0.06135037768221165,0.05973599178922044,0.060274120420217514,22723200.0,0.0,0.0
1986-10-03,0.060274121142257775,0.0613503784171447,0.060274121142257775,0.06081224977970123,14716800.0,0.0,0.0
1986-10-06,0.06242662362811196,0.06673227085369343,0.06242662362811196,0.06565601378679276,85334400.0,0.0,0.0
1986-10-07,0.06565600442101509,0.06834664670444877,0.06565600442101509,0.0670013278722763,59788800.0,0.0,0.0
1986-10-08,0.06700135674438486,0.06969199556817522,0.06619416140197516,0.06888480484485626,119606400.0,0.0,0.0
1986-10-09,0.06888477132307311,0.0726522892678554,0.06888477132307311,0.07103728502988815,92563200.0,0.0,0.0
1986-10-10,0.0710372755946699,0.07588104974950641,0.06996101888421151,0.07426666468381882,76752000.0,0.0,0.0
1986-10-13,0.07426667454796668,0.07426667454796668,0.07103728502988815,0.07103728502988815,27129600.0,0.0,0.0
1986-10-14,0.07157544488816094,0.0726523211723228,0.07157544488816094,0.07211357355117798,12873600.0,0.0,0.0
1986-10-15,0.07211355562123686,0.07588107428374759,0.07211355562123686,0.07534294575452805,63532800.0,0.0,0.0
1986-10-16,0.07534294575452805,0.07588107428374759,0.07480481722530849,0.07534294575452805,21859200.0,0.0,0.0
1986-10-17,0.07534293449607254,0.07803357212102036,0.07534293449607254,0.07749544829130173,124444800.0,0.0,0.0
1986-10-20,0.07749546488173473,0.07910984595467889,0.0758810791897009,0.07803358882665634,43545600.0,0.0,0.0
1986-10-21,0.07857172662456095,0.08126236498355865,0.07857172662456095,0.08126236498355865,112377600.0,0.0,0.0
1986-10-22,0.08126236498355865,0.08206956018652992,0.08072424100703106,0.08126236498355865,54576000.0,0.0,0.0
1986-10-23,0.08126236498355865,0.08180049819826611,0.08045517901876727,0.08126236498355865,70444800.0,0.0,0.0
1986-10-24,0.08126237081509016,0.08126237081509016,0.07857173226300747,0.08072424679994583,101376000.0,0.0,0.0
1986-10-27,0.08126241648113829,0.08341556042432785,0.08126241648113829,0.08341556042432785,125654400.0,0.0,0.0
1986-10-28,0.08341549760808932,0.08664426879649754,0.08341549760808932,0.08529894053936005,142646400.0,0.0,0.0
1986-10-29,0.08529896691726216,0.08556803819480467,0.08180051373285785,0.08287739008665085,53222400.0,0.0,0.0
1986-10-30,0.08287740577345741,0.08556805439088977,0.08233928159288095,0.0844917967915535,44380800.0,0.0,0.0
1986-10-31,0.08449181829760853,0.0855680761708892,0.08287742686859466,0.08341556042432785,63734400.0,0.0,0.0
1986-11-03,0.08395364273918475,0.08556803336050586,0.08395364273918475,0.08502990007400513,42192000.0,0.0,0.0
1986-11-04,0.08502988971850615,0.08825866132974626,0.08502988971850615,0.08825866132974625,54403200.0,0.0,0.0
1986-11-05,0.08825868900982647,0.09417872906424989,0.08772055562009137,0.09364059567451477,45100800.0,0.0,0.0
1986-11-06,0.09364053242848519,0.09794555968596336,0.09310240864038873,0.09579304605722427,72576000.0,0.0,0.0
1986-11-07,0.09579307417138284,0.09633120735559178,0.09364055991090574,0.09525495022535324,44323200.0,0.0,0.0
1986-11-10,0.09525497697890598,0.09525497697890598,0.09094931905245933,0.09148745238780975,28684800.0,0.0,0.0
1986-11-11,0.09202615171670914,0.09310240852980028,0.09202615171670914,0.09202615171670914,11894400.0,0.0,0.0
1986-11-12,0.09202615171670914,0.09417866534289143,0.0909492667076086,0.09202615171670914,34156800.0,0.0,0.0
1986-11-13,0.09202618903338959,0.09256431303905649,0.09041117958194438,0.09068024158477783,30211200.0,0.0,0.0
1986-11-14,0.09068025700387508,0.09148745238780977,0.08879680418742149,0.09148745238780975,18720000.0,0.0,0.0
1986-11-17,0.09148739973324248,0.09310240852980028,0.09041114292015133,0.09202615171670914,24307200.0,0.0,0.0
1986-11-18,0.09202621497871633,0.09256433913609878,0.0871824324131012,0.0871824324131012,59673600.0,0.0,0.0
1986-11-19,0.08718242860173211,0.09094932525328009,0.08718242860173211,0.09041120111942291,48729600.0,0.0,0.0
1986-11-20,0.09041117417061648,0.09740746021270752,0.09041117417061648,0.09740746021270752,98179200.0,0.0,0.0
1986-11-21,0.0979455834001663,0.10171310673955959,0.0979455834001663,0.10063622146844864,91065600.0,0.0,0.0
1986-11-24,0.10063627981850094,0.10924696036864388,0.09740750672157569,0.10870883613824844,173836800.0,0.0,0.0
1986-11-25,0.10870874861775885,0.11032312924740525,0.10817061558242554,0.10978500545024872,95788800.0,0.0,0.0
1986-11-26,0.10978509383722354,0.11032321806761898,0.10870883613824846,0.10870883613824844,38793600.0,0.0,0.0
1986-11-27,0.10924694953905936,0.10978507369298166,0.10736350125776739,0.10790162533521652,40060800.0,0.0,0.0
1986-11-28,0.10870880524089517,0.10924692931834432,0.10601816637728632,0.1070944145321846,41328000.0,0.0,0.0
1986-12-01,0.10709440239834818,0.1076325356530082,0.1044037638395897,0.10494189709424973,40291200.0,0.0,0.0
1986-12-02,0.10548000037670137,0.10763251449586425,0.10548000037670137,0.10548000037670135,28771200.0,0.0,0.0
1986-12-03,0.10548003711309288,0.10655629454751125,0.1044037796786745,0.10467284172773361,35164800.0,0.0,0.0
1986-12-04,0.10467282727728501,0.10709440386087381,0.10386564124154252,0.10601815581321716,42508800.0,0.0,0.0
1986-12-05,0.10601813352558145,0.1065562574362828,0.10548000037670137,0.10548000037670135,107510400.0,0.0,0.0
1986-12-08,0.10548005139190927,0.10655630897202047,0.10278941206072291,0.1044037938117981,22665600.0,0.0,0.0
1986-12-09,0.1044037698734424,0.10494190315920299,0.10332751254010229,0.10386564582586288,16099200.0,0.0,0.0
1986-12-10,0.10386565558055627,0.10494191301497466,0.10278939814613788,0.10467284172773361,27590400.0,0.0,0.0
1986-12-11,0.1046728052724706,0.10601813352558145,0.10440374331711992,0.10548000037670135,11635200.0,0.0,0.0
1986-12-12,0.1054800088798774,0.1054800088798774,0.10171311348676682,0.10171311348676682,25286400.0,0.0,0.0
1986-12-15,0.10171311094149356,0.10225123488210926,0.0974074542676628,0.09902184456586838,50774400.0,0.0,0.0
1986-12-16,0.09955997750796741,0.10171312013764826,0.09955997750796741,0.10009811073541641,77299200.0,0.0,0.0
1986-12-17,0.10009811959300947,0.10171312913815206,0.10009811959300947,0.10117437690496445,23356800.0,0.0,0.0
1986-12-18,0.10117437695300997,0.102251253223596,0.10063624367768649,0.10198219120502472,12672000.0,0.0,0.0
1986-12-19,0.10225127865157571,0.10548005139190927,0.10225127865157571,0.1044037938117981,56592000.0,0.0,0.0
1986-12-22,0.10440374331711992,0.1065562574362828,0.10440374331711992,0.10548000037670135,18316800.0,0.0,0.0
1986-12-23,0.10548002414530798,0.10655628144741057,0.10548002414530798,0.10655628144741058,23788800.0,0.0,0.0
1986-12-24,0.10655629558314925,0.10655629558314925,0.1060181714798009,0.10628723353147507,7027200.0,0.0,0.0
1986-12-25,0.10642175670414028,0.10682534972201152,0.10601816364650903,0.10615269467234612,5371200.0,0.0,0.0
1986-12-26,0.10628721782513131,0.10709440386087381,0.10601815581321715,0.10601815581321716,3715200.0,0.0,0.0
1986-12-29,0.1060181420721386,0.10709438998030207,0.10171311348676682,0.10171311348676682,41702400.0,0.0,0.0
1986-12-30,0.1017131076703559,0.10332748867846306,0.10063622238939017,0.10278936475515366,25401600.0,0.0,0.0
1986-12-31,0.10278938849252277,0.10548002720678251,0.10278938849252277,0.10386564582586288,23356800.0,0.0,0.0
1987-01-01,0.10332750516623708,0.10521095306576583,0.10252031004309403,0.10332750529050827,18000000.0,0.0,0.0
1987-01-02,0.10386562183995139,0.10494187892474914,0.10225123159366531,0.10278936475515366,12643200.0,0.0,0.0
1987-01-05,0.10278942341297759,0.10978509383722354,0.10225128994439794,0.10870883613824844,48499200.0,0.0,0.0
1987-01-06,0.10870878713568774,0.11086130156335094,0.1081706539096819,0.11032316833734512,40032000.0,0.0,0.0
1987-01-07,0.11032318188549381,0.11624322086572647,0.11032318188549381,0.11624322086572647,60998400.0,0.0,0.0
1987-01-08,0.11678132871510202,0.12108698569797315,0.11678132871510202,0.12001010030508041,61488000.0,0.0,0.0
1987-01-09,0.12001011265396462,0.12539202738728722,0.11947198861935258,0.12485389411449432,63705600.0,0.0,0.0
1987-01-12,0.12485389569473293,0.13400270650067614,0.12377763837370613,0.13292644917964935,128793600.0,0.0,0.0
1987-01-13,0.1318502111653887,0.1318502111653887,0.12700642893427988,0.12915894389152527,76320000.0,0.0,0.0
1987-01-14,0.12915894389152527,0.12969706801174544,0.12646829557587735,0.12915894389152527,69465600.0,0.0,0.0
1987-01-15,0.12915887411102778,0.13938392897279062,0.12915887411102778,0.1361551582813263,117014400.0,0.0,0.0
1987-01-16,0.1361552119045488,0.1361552119045488,0.13023518229986694,0.13292644917964935,65433600.0,0.0,0.0
1987-01-19,0.13292645611161727,0.13776960968971252,0.1302351890914883,0.13776960968971252,88243200.0,0.0,0.0
1987-01-20,0.1377695976601317,0.14315150303412108,0.13723146439945275,0.1399221122264862,95760000.0,0.0,0.0
1987-01-21,0.1399220772342383,0.1496090093183917,0.1372314300800922,0.14584210515022278,108489600.0,0.0,0.0
1987-01-22,0.14584216490371277,0.16091100718983506,0.1415371443219753,0.16037288308143616,116035200.0,0.0,0.0
1987-01-23,0.1603728647866319,0.16683040877985603,0.14530402421951294,0.14530402421951294,317894400.0,0.0,0.0
1987-01-26,0.14638025638763003,0.14960902782918714,0.1415371038443841,0.14799463748931885,116553600.0,0.0,0.0
1987-01-27,0.14799469455194533,0.15606724060732194,0.14799469455194533,0.15391473472118378,114105600.0,0.0,0.0
1987-01-28,0.15391465273604474,0.1566052998273209,0.14960900582261147,0.15445278584957123,76723200.0,0.0,0.0
1987-01-29,0.1544528085686375,0.15606718043214685,0.1447658752859412,0.14799463748931885,79228800.0,0.0,0.0
1987-01-30,0.14799463378278513,0.15768156682287165,0.14584211954232357,0.15741251409053802,104169600.0,0.0,0.0
1987-02-02,0.15741252995984006,0.16037284936828974,0.1571434587240219,0.1571434587240219,46915200.0,0.0,0.0
1987-02-03,0.15714342370266926,0.1587578138050706,0.15176213875829506,0.15445278584957123,59328000.0,0.0,0.0
1987-02-04,0.15445277275288483,0.15552902041232208,0.15283838278737427,0.15499089658260345,31737600.0,0.0,0.0
1987-02-05,0.15499099228334437,0.15606724060732194,0.15230035299703437,0.15391473472118378,42652800.0,0.0,0.0
1987-02-06,0.15391468986118664,0.15472188510708762,0.14745652741225637,0.14826372265815735,45619200.0,0.0,0.0
1987-02-09,0.14799465842150342,0.14799465842150342,0.1461112150761711,0.1469184011220932,136080000.0,0.0,0.0
1987-02-10,0.1469183638217924,0.14745649695396423,0.1436896019814752,0.14745649695396423,44668800.0,0.0,0.0
1987-02-11,0.14799461572021017,0.15445278584957123,0.14799461572021017,0.15445278584957123,60307200.0,0.0,0.0
1987-02-12,0.15445280317127225,0.16602317912858122,0.15445280317127225,0.16521598398685455,185731200.0,0.0,0.0
1987-02-13,0.16521596379288717,0.16736847774894198,0.15983468814092816,0.1636015921831131,81763200.0,0.0,0.0
1987-02-16,0.1644087649369635,0.1662922075910942,0.15983467539038984,0.16413970291614532,76248000.0,0.0,0.0
1987-02-17,0.16360156608103982,0.16521593743324642,0.15983466263985152,0.16467781364917755,70732800.0,0.0,0.0
